TIME_PERIOD,variable,value,Country,Frequency
2015-01-01,PCPI_IX,68.0314266694015,BT,M
2015-02-01,PCPI_IX,68.1906028887022,BT,M
2015-03-01,PCPI_IX,68.269746878507,BT,M
2015-04-01,PCPI_IX,68.2915501575144,BT,M
2015-05-01,PCPI_IX,68.2955663130711,BT,M
2015-06-01,PCPI_IX,68.5203286866712,BT,M
2015-07-01,PCPI_IX,69.140504748333,BT,M
2015-08-01,PCPI_IX,69.3816905457871,BT,M
2015-09-01,PCPI_IX,69.678046418017,BT,M
2015-10-01,PCPI_IX,70.0331879243515,BT,M
2015-11-01,PCPI_IX,70.1037427260189,BT,M
2015-12-01,PCPI_IX,70.1701646939945,BT,M
2016-01-01,PCPI_IX,70.1811948456036,BT,M
2016-02-01,PCPI_IX,70.2259341001202,BT,M
2016-03-01,PCPI_IX,70.2810408319453,BT,M
2016-04-01,PCPI_IX,70.3877374209123,BT,M
2016-05-01,PCPI_IX,70.5491604180275,BT,M
2016-06-01,PCPI_IX,70.9611068676173,BT,M
2016-07-01,PCPI_IX,71.1260945211914,BT,M
2016-08-01,PCPI_IX,71.3556326584163,BT,M
2016-09-01,PCPI_IX,71.584128809426,BT,M
2016-10-01,PCPI_IX,71.8697335740311,BT,M
2016-11-01,PCPI_IX,72.8540554315534,BT,M
2016-12-01,PCPI_IX,73.3948337215081,BT,M
2017-01-01,PCPI_IX,73.7586435743253,BT,M
2017-02-01,PCPI_IX,74.1892624138451,BT,M
2017-03-01,PCPI_IX,73.8503692833463,BT,M
2017-04-01,PCPI_IX,74.4491041247573,BT,M
2017-05-01,PCPI_IX,74.5366107982729,BT,M
2017-06-01,PCPI_IX,74.4630843191258,BT,M
2017-07-01,PCPI_IX,74.8826007657025,BT,M
2017-08-01,PCPI_IX,75.1626675584642,BT,M
2017-09-01,PCPI_IX,75.0972873179056,BT,M
2017-10-01,PCPI_IX,75.3636258270487,BT,M
2017-11-01,PCPI_IX,75.5543887722422,BT,M
2017-12-01,PCPI_IX,75.8176094967284,BT,M
2018-01-01,PCPI_IX,75.954256858888,BT,M
2018-02-01,PCPI_IX,76.1268044920839,BT,M
2018-03-01,PCPI_IX,76.2347418676059,BT,M
2018-04-01,PCPI_IX,76.3450612845354,BT,M
2018-05-01,PCPI_IX,76.4915068718508,BT,M
2018-06-01,PCPI_IX,76.3598082373853,BT,M
2018-07-01,PCPI_IX,76.3899742267511,BT,M
2018-08-01,PCPI_IX,76.7631588789393,BT,M
2018-09-01,PCPI_IX,77.1302745295342,BT,M
2018-10-01,PCPI_IX,77.6863024300495,BT,M
2018-11-01,PCPI_IX,77.8890928416696,BT,M
2018-12-01,PCPI_IX,78.1916394537043,BT,M
2019-01-01,PCPI_IX,78.3273721102233,BT,M
2019-02-01,PCPI_IX,78.4165906377125,BT,M
2019-03-01,PCPI_IX,78.5035049891948,BT,M
2019-04-01,PCPI_IX,78.7325714468566,BT,M
2019-05-01,PCPI_IX,78.573361066059,BT,M
2019-06-01,PCPI_IX,78.4557818032975,BT,M
2019-07-01,PCPI_IX,78.7481241644706,BT,M
2019-08-01,PCPI_IX,78.9054292215007,BT,M
2019-09-01,PCPI_IX,78.9310593323001,BT,M
2019-10-01,PCPI_IX,79.3761878969649,BT,M
2019-11-01,PCPI_IX,79.7099499223004,BT,M
2019-12-01,PCPI_IX,80.0084526219895,BT,M
2020-01-01,PCPI_IX,80.2382504317983,BT,M
2020-02-01,PCPI_IX,80.3434842811216,BT,M
2020-03-01,PCPI_IX,81.0621002677823,BT,M
2020-04-01,PCPI_IX,82.3162775099478,BT,M
2020-05-01,PCPI_IX,81.8517489133745,BT,M
2020-06-01,PCPI_IX,82.0180043389818,BT,M
2020-07-01,PCPI_IX,84.6996359240864,BT,M
2020-08-01,PCPI_IX,84.7770039059132,BT,M
2020-09-01,PCPI_IX,85.2624387782262,BT,M
2020-10-01,PCPI_IX,85.5273204421867,BT,M
2020-11-01,PCPI_IX,85.7019250304236,BT,M
2020-12-01,PCPI_IX,86.1827421478598,BT,M
2021-01-01,PCPI_IX,87.4396079206613,BT,M
2021-02-01,PCPI_IX,88.0103100228219,BT,M
2021-03-01,PCPI_IX,88.4492486465253,BT,M
2021-04-01,PCPI_IX,89.5399411311316,BT,M
2021-05-01,PCPI_IX,88.9663866227695,BT,M
2021-06-01,PCPI_IX,88.1070231957704,BT,M
2021-07-01,PCPI_IX,89.0689795226448,BT,M
2021-08-01,PCPI_IX,89.269630312952,BT,M
2021-09-01,PCPI_IX,89.5037902482389,BT,M
2021-10-01,PCPI_IX,91.0644420420227,BT,M
2021-11-01,PCPI_IX,91.9255873999175,BT,M
2021-12-01,PCPI_IX,92.1027280669496,BT,M
2022-01-01,PCPI_IX,92.713195547033,BT,M
2022-02-01,PCPI_IX,92.6954207898561,BT,M
2022-03-01,PCPI_IX,93.379040633843,BT,M
2022-04-01,PCPI_IX,94.7274843964959,BT,M
2022-05-01,PCPI_IX,94.2554741344898,BT,M
2022-06-01,PCPI_IX,93.8652973871606,BT,M
2022-07-01,PCPI_IX,94.9569576635348,BT,M
2022-08-01,PCPI_IX,94.6150855107343,BT,M
2022-09-01,PCPI_IX,94.9151508559533,BT,M
2022-10-01,PCPI_IX,95.5156561030373,BT,M
2022-11-01,PCPI_IX,96.1469603043811,BT,M
2022-12-01,PCPI_IX,96.1954557937694,BT,M
2023-01-01,PCPI_IX,96.730837279608,BT,M
2023-02-01,PCPI_IX,96.6521047081612,BT,M
2023-03-01,PCPI_IX,96.3135546509397,BT,M
2023-04-01,PCPI_IX,97.8488397941534,BT,M
2023-05-01,PCPI_IX,97.4630501940638,BT,M
2023-06-01,PCPI_IX,97.4630501940638,BT,M
2023-07-01,PCPI_IX,98.7542643657923,BT,M
2023-08-01,PCPI_IX,99.1096536530344,BT,M
2023-09-01,PCPI_IX,99.6923805372646,BT,M
2023-10-01,PCPI_IX,100.355959402658,BT,M
2023-11-01,PCPI_IX,100.57134882822,BT,M
2023-12-01,PCPI_IX,100.986102732524,BT,M
2015-01-01,PCPI_IX,0.484303837579059,SS,M
2015-02-01,PCPI_IX,0.502860800073502,SS,M
2015-03-01,PCPI_IX,0.511948932765288,SS,M
2015-04-01,PCPI_IX,0.548628428271148,SS,M
2015-05-01,PCPI_IX,0.613626212594496,SS,M
2015-06-01,PCPI_IX,0.738006498210306,SS,M
2015-07-01,PCPI_IX,0.705683141706908,SS,M
2015-08-01,PCPI_IX,0.778905394690794,SS,M
2015-09-01,PCPI_IX,0.894604190867062,SS,M
2015-10-01,PCPI_IX,0.879817864535162,SS,M
2015-11-01,PCPI_IX,1.00045783886943,SS,M
2015-12-01,PCPI_IX,1.04945733381907,SS,M
2016-01-01,PCPI_IX,1.28317388702984,SS,M
2016-02-01,PCPI_IX,1.52131708320121,SS,M
2016-03-01,PCPI_IX,1.76735294464646,SS,M
2016-04-01,PCPI_IX,2.00998834264845,SS,M
2016-05-01,PCPI_IX,2.42400457065933,SS,M
2016-06-01,PCPI_IX,2.11810451537942,SS,M
2016-07-01,PCPI_IX,3.87747393754321,SS,M
2016-08-01,PCPI_IX,4.09434761603449,SS,M
2016-09-01,PCPI_IX,5.80979509526289,SS,M
2016-10-01,PCPI_IX,5.23516997804314,SS,M
2016-11-01,PCPI_IX,5.57500434347655,SS,M
2016-12-01,PCPI_IX,6.08407387608481,SS,M
2017-01-01,PCPI_IX,6.05409945831044,SS,M
2017-02-01,PCPI_IX,8.00117014656107,SS,M
2017-03-01,PCPI_IX,7.14993214640141,SS,M
2017-04-01,PCPI_IX,7.49004436807231,SS,M
2017-05-01,PCPI_IX,10.5193252268626,SS,M
2017-06-01,PCPI_IX,9.78434423837941,SS,M
2017-07-01,PCPI_IX,9.86756833224994,SS,M
2017-08-01,PCPI_IX,10.8488323476498,SS,M
2017-09-01,PCPI_IX,11.7278308616362,SS,M
2017-10-01,PCPI_IX,12.1415000069576,SS,M
2017-11-01,PCPI_IX,13.4935427871676,SS,M
2017-12-01,PCPI_IX,13.2432336513418,SS,M
2018-01-01,PCPI_IX,13.6244462839858,SS,M
2018-02-01,PCPI_IX,17.016636671683,SS,M
2018-03-01,PCPI_IX,18.6757646261918,SS,M
2018-04-01,PCPI_IX,21.4683818618843,SS,M
2018-05-01,PCPI_IX,19.3403174747137,SS,M
2018-06-01,PCPI_IX,18.4460462670829,SS,M
2018-07-01,PCPI_IX,21.9998412356072,SS,M
2018-08-01,PCPI_IX,18.9597484269363,SS,M
2018-09-01,PCPI_IX,17.4809979399798,SS,M
2018-10-01,PCPI_IX,17.2171596241782,SS,M
2018-11-01,PCPI_IX,18.0132925366813,SS,M
2018-12-01,PCPI_IX,18.549019611732,SS,M
2019-01-01,PCPI_IX,23.4732724097257,SS,M
2019-02-01,PCPI_IX,27.0070792515458,SS,M
2019-03-01,PCPI_IX,30.4259590916652,SS,M
2019-04-01,PCPI_IX,32.613301610792,SS,M
2019-05-01,PCPI_IX,34.341605744412,SS,M
2019-06-01,PCPI_IX,34.3646849976274,SS,M
2019-07-01,PCPI_IX,37.8013191101647,SS,M
2019-08-01,PCPI_IX,39.3743609451289,SS,M
2019-09-01,PCPI_IX,44.9825703012536,SS,M
2019-10-01,PCPI_IX,46.5714712161237,SS,M
2019-11-01,PCPI_IX,31.1115859162404,SS,M
2019-12-01,PCPI_IX,31.346091589229,SS,M
2020-01-01,PCPI_IX,32.0074868044981,SS,M
2020-02-01,PCPI_IX,41.6322741125304,SS,M
2020-03-01,PCPI_IX,42.7231688206271,SS,M
2020-04-01,PCPI_IX,45.5095002311835,SS,M
2020-05-01,PCPI_IX,47.2859751287985,SS,M
2020-06-01,PCPI_IX,37.7157496168437,SS,M
2020-07-01,PCPI_IX,40.6549711279295,SS,M
2020-08-01,PCPI_IX,43.9233021681597,SS,M
2020-09-01,PCPI_IX,47.681767340196,SS,M
2020-10-01,PCPI_IX,51.9406772178061,SS,M
2020-11-01,PCPI_IX,55.485775829236204,SS,M
2020-12-01,PCPI_IX,49.5365385730308,SS,M
2021-01-01,PCPI_IX,46.9982119441851,SS,M
2021-02-01,PCPI_IX,49.2625746582606,SS,M
2021-03-01,PCPI_IX,50.8220172091192,SS,M
2021-04-01,PCPI_IX,52.3924668353414,SS,M
2021-05-01,PCPI_IX,53.9040953803107,SS,M
2021-06-01,PCPI_IX,44.6330199390379,SS,M
2021-07-01,PCPI_IX,45.4312593980461,SS,M
2021-08-01,PCPI_IX,48.8948230344965,SS,M
2021-09-01,PCPI_IX,50.0900731708881,SS,M
2021-10-01,PCPI_IX,54.9595038892657,SS,M
2021-11-01,PCPI_IX,49.7761420863891,SS,M
2021-12-01,PCPI_IX,45.3128171488221,SS,M
2022-01-01,PCPI_IX,41.3757933724807,SS,M
2022-02-01,PCPI_IX,42.7122999955418,SS,M
2022-03-01,PCPI_IX,46.6509680677486,SS,M
2022-04-01,PCPI_IX,50.1469440407658,SS,M
2022-05-01,PCPI_IX,50.3688269132505,SS,M
2022-06-01,PCPI_IX,46.0634132086677,SS,M
2022-07-01,PCPI_IX,48.3539379396382,SS,M
2022-08-01,PCPI_IX,47.6512353060546,SS,M
2022-09-01,PCPI_IX,45.7085276852886,SS,M
2022-10-01,PCPI_IX,47.9653811197095,SS,M
2022-11-01,PCPI_IX,45.789074650731,SS,M
2022-12-01,PCPI_IX,40.0697635820876,SS,M
2023-01-01,PCPI_IX,47.3214936843883,SS,M
2023-02-01,PCPI_IX,48.4546253233103,SS,M
2023-03-01,PCPI_IX,47.2396201045716,SS,M
2023-04-01,PCPI_IX,47.0244497243317,SS,M
2023-05-01,PCPI_IX,51.2271405305039,SS,M
2023-06-01,PCPI_IX,48.6481845376769,SS,M
2023-07-01,PCPI_IX,47.590275757728,SS,M
2023-08-01,PCPI_IX,46.1515021680258,SS,M
2023-09-01,PCPI_IX,47.436406139268,SS,M
2023-10-01,PCPI_IX,46.3964404805695,SS,M
2023-11-01,PCPI_IX,46.1639741080424,SS,M
2023-12-01,PCPI_IX,42.3755340831303,SS,M
2015-01-01,PCPI_IX,100.36323917668,BA,M
2015-02-01,PCPI_IX,100.555772161233,BA,M
2015-03-01,PCPI_IX,101.101299093369,BA,M
2015-04-01,PCPI_IX,100.543770367015,BA,M
2015-05-01,PCPI_IX,100.517547959481,BA,M
2015-06-01,PCPI_IX,100.337924467868,BA,M
2015-07-01,PCPI_IX,99.3930100978961,BA,M
2015-08-01,PCPI_IX,99.3340096809431,BA,M
2015-09-01,PCPI_IX,99.2197404973399,BA,M
2015-10-01,PCPI_IX,99.7435835155524,BA,M
2015-11-01,PCPI_IX,99.5747515531944,BA,M
2015-12-01,PCPI_IX,99.315351429428,BA,M
2016-01-01,PCPI_IX,99.0589,BA,M
2016-02-01,PCPI_IX,98.6696,BA,M
2016-03-01,PCPI_IX,98.7468,BA,M
2016-04-01,PCPI_IX,98.3817,BA,M
2016-05-01,PCPI_IX,98.393,BA,M
2016-06-01,PCPI_IX,98.176,BA,M
2016-07-01,PCPI_IX,97.8193,BA,M
2016-08-01,PCPI_IX,97.5744,BA,M
2016-09-01,PCPI_IX,97.7672,BA,M
2016-10-01,PCPI_IX,98.7071,BA,M
2016-11-01,PCPI_IX,98.9122,BA,M
2016-12-01,PCPI_IX,98.7846,BA,M
2017-01-01,PCPI_IX,99.3849,BA,M
2017-02-01,PCPI_IX,99.7371,BA,M
2017-03-01,PCPI_IX,99.973,BA,M
2017-04-01,PCPI_IX,99.5582,BA,M
2017-05-01,PCPI_IX,99.4195,BA,M
2017-06-01,PCPI_IX,98.8863,BA,M
2017-07-01,PCPI_IX,98.2497,BA,M
2017-08-01,PCPI_IX,98.1053,BA,M
2017-09-01,PCPI_IX,98.6962,BA,M
2017-10-01,PCPI_IX,99.4918,BA,M
2017-11-01,PCPI_IX,99.5646,BA,M
2017-12-01,PCPI_IX,99.4918,BA,M
2018-01-01,PCPI_IX,99.6593,BA,M
2018-02-01,PCPI_IX,100.6721,BA,M
2018-03-01,PCPI_IX,101.0257,BA,M
2018-04-01,PCPI_IX,100.5881,BA,M
2018-05-01,PCPI_IX,100.7536,BA,M
2018-06-01,PCPI_IX,100.7415,BA,M
2018-07-01,PCPI_IX,99.9842,BA,M
2018-08-01,PCPI_IX,99.9088,BA,M
2018-09-01,PCPI_IX,100.3545,BA,M
2018-10-01,PCPI_IX,101.3007,BA,M
2018-11-01,PCPI_IX,101.3759,BA,M
2018-12-01,PCPI_IX,101.0655,BA,M
2019-01-01,PCPI_IX,101.1965,BA,M
2019-02-01,PCPI_IX,101.5854,BA,M
2019-03-01,PCPI_IX,101.6968,BA,M
2019-04-01,PCPI_IX,101.358,BA,M
2019-05-01,PCPI_IX,101.5887,BA,M
2019-06-01,PCPI_IX,101.0878,BA,M
2019-07-01,PCPI_IX,100.5211,BA,M
2019-08-01,PCPI_IX,100.2257,BA,M
2019-09-01,PCPI_IX,100.6753,BA,M
2019-10-01,PCPI_IX,101.4343,BA,M
2019-11-01,PCPI_IX,101.5061,BA,M
2019-12-01,PCPI_IX,101.3494,BA,M
2020-01-01,PCPI_IX,101.8658,BA,M
2020-02-01,PCPI_IX,101.9294,BA,M
2020-03-01,PCPI_IX,101.8332,BA,M
2020-04-01,PCPI_IX,100.1832,BA,M
2020-05-01,PCPI_IX,99.4024,BA,M
2020-06-01,PCPI_IX,99.5325,BA,M
2020-07-01,PCPI_IX,99.1928,BA,M
2020-08-01,PCPI_IX,98.9833,BA,M
2020-09-01,PCPI_IX,99.1131,BA,M
2020-10-01,PCPI_IX,99.8227,BA,M
2020-11-01,PCPI_IX,99.8879,BA,M
2020-12-01,PCPI_IX,99.7137,BA,M
2021-01-01,PCPI_IX,100.124,BA,M
2021-02-01,PCPI_IX,100.5909,BA,M
2021-03-01,PCPI_IX,101.3526,BA,M
2021-04-01,PCPI_IX,101.0643,BA,M
2021-05-01,PCPI_IX,101.0638,BA,M
2021-06-01,PCPI_IX,101.1849,BA,M
2021-07-01,PCPI_IX,101.0585,BA,M
2021-08-01,PCPI_IX,101.3036,BA,M
2021-09-01,PCPI_IX,102.0591,BA,M
2021-10-01,PCPI_IX,104.0951,BA,M
2021-11-01,PCPI_IX,105.3312,BA,M
2021-12-01,PCPI_IX,106.0406,BA,M
2022-01-01,PCPI_IX,107.1162,BA,M
2022-02-01,PCPI_IX,108.7104,BA,M
2022-03-01,PCPI_IX,111.7051,BA,M
2022-04-01,PCPI_IX,114.3622,BA,M
2022-05-01,PCPI_IX,115.6128,BA,M
2022-06-01,PCPI_IX,117.2005,BA,M
2022-07-01,PCPI_IX,117.9793,BA,M
2022-08-01,PCPI_IX,118.2688,BA,M
2022-09-01,PCPI_IX,119.7159,BA,M
2022-10-01,PCPI_IX,122.2425,BA,M
2022-11-01,PCPI_IX,122.4678,BA,M
2022-12-01,PCPI_IX,121.6801,BA,M
2023-01-01,PCPI_IX,122.2339,BA,M
2023-02-01,PCPI_IX,122.6996,BA,M
2023-03-01,PCPI_IX,123.2247,BA,M
2023-04-01,PCPI_IX,123.3454,BA,M
2023-05-01,PCPI_IX,123.0906,BA,M
2023-06-01,PCPI_IX,122.8915,BA,M
2023-07-01,PCPI_IX,122.6649,BA,M
2023-08-01,PCPI_IX,123.8708,BA,M
2023-09-01,PCPI_IX,124.6279,BA,M
2023-10-01,PCPI_IX,124.7824,BA,M
2023-11-01,PCPI_IX,124.5912,BA,M
2023-12-01,PCPI_IX,124.3419,BA,M
2015-01-01,PCPI_IX,131.245094709759,GQ,M
2015-02-01,PCPI_IX,131.477406607061,GQ,M
2015-03-01,PCPI_IX,131.227476499824,GQ,M
2015-04-01,PCPI_IX,132.095528585127,GQ,M
2015-05-01,PCPI_IX,132.246641163124,GQ,M
2015-06-01,PCPI_IX,132.439820912455,GQ,M
2015-07-01,PCPI_IX,132,GQ,M
2015-08-01,PCPI_IX,132.5,GQ,M
2015-09-01,PCPI_IX,132.4,GQ,M
2015-10-01,PCPI_IX,132.3,GQ,M
2015-11-01,PCPI_IX,132.4,GQ,M
2015-12-01,PCPI_IX,132.4,GQ,M
2016-01-01,PCPI_IX,134.437084837548,GQ,M
2016-02-01,PCPI_IX,134.708002505644,GQ,M
2016-03-01,PCPI_IX,133.805579013351,GQ,M
2016-04-01,PCPI_IX,133.345941660901,GQ,M
2016-05-01,PCPI_IX,132.866112902001,GQ,M
2016-06-01,PCPI_IX,132.708925284459,GQ,M
2016-07-01,PCPI_IX,133.561308190926,GQ,M
2016-08-01,PCPI_IX,133.788438058244,GQ,M
2016-09-01,PCPI_IX,134.414837061894,GQ,M
2016-10-01,PCPI_IX,134.673245309055,GQ,M
2016-11-01,PCPI_IX,133.734023445915,GQ,M
2016-12-01,PCPI_IX,135.06392136882,GQ,M
2017-01-01,PCPI_IX,134.62,GQ,M
2017-02-01,PCPI_IX,135.34,GQ,M
2017-03-01,PCPI_IX,135.58,GQ,M
2017-04-01,PCPI_IX,135.28,GQ,M
2017-05-01,PCPI_IX,135.09,GQ,M
2017-06-01,PCPI_IX,135.05,GQ,M
2017-07-01,PCPI_IX,134.81,GQ,M
2017-08-01,PCPI_IX,134.39,GQ,M
2017-09-01,PCPI_IX,134.63,GQ,M
2017-10-01,PCPI_IX,134.76,GQ,M
2017-11-01,PCPI_IX,134.76,GQ,M
2017-12-01,PCPI_IX,134.76,GQ,M
2018-01-01,PCPI_IX,134.825557055579,GQ,M
2018-02-01,PCPI_IX,134.325563919174,GQ,M
2018-03-01,PCPI_IX,133.959681779118,GQ,M
2018-04-01,PCPI_IX,135.002073565804,GQ,M
2018-05-01,PCPI_IX,135.23381737387,GQ,M
2018-06-01,PCPI_IX,135.276648144534,GQ,M
2018-07-01,PCPI_IX,137.7,GQ,M
2018-08-01,PCPI_IX,137.2,GQ,M
2018-09-01,PCPI_IX,137.7,GQ,M
2018-10-01,PCPI_IX,138.37,GQ,M
2018-11-01,PCPI_IX,138.36,GQ,M
2018-12-01,PCPI_IX,138.28,GQ,M
2019-01-01,PCPI_IX,137.7,GQ,M
2019-02-01,PCPI_IX,138,GQ,M
2019-03-01,PCPI_IX,137.8,GQ,M
2019-04-01,PCPI_IX,136.6,GQ,M
2019-05-01,PCPI_IX,136.8,GQ,M
2019-06-01,PCPI_IX,136.3,GQ,M
2019-07-01,PCPI_IX,135.8,GQ,M
2019-08-01,PCPI_IX,136.6,GQ,M
2019-09-01,PCPI_IX,136.7,GQ,M
2019-10-01,PCPI_IX,141.732304851076,GQ,M
2019-11-01,PCPI_IX,143.084966017964,GQ,M
2019-12-01,PCPI_IX,144.15494548007,GQ,M
2020-01-01,PCPI_IX,144.9,GQ,M
2020-02-01,PCPI_IX,145.1,GQ,M
2020-03-01,PCPI_IX,145.4,GQ,M
2020-04-01,PCPI_IX,145.12,GQ,M
2020-05-01,PCPI_IX,146.27,GQ,M
2020-06-01,PCPI_IX,146.6,GQ,M
2020-07-01,PCPI_IX,145.67,GQ,M
2020-08-01,PCPI_IX,145.21,GQ,M
2020-09-01,PCPI_IX,144.85,GQ,M
2020-10-01,PCPI_IX,144.03,GQ,M
2020-11-01,PCPI_IX,144.03,GQ,M
2020-12-01,PCPI_IX,143.28,GQ,M
2021-01-01,PCPI_IX,143.89,GQ,M
2021-02-01,PCPI_IX,143.31,GQ,M
2021-03-01,PCPI_IX,143.14,GQ,M
2021-04-01,PCPI_IX,143.38,GQ,M
2021-05-01,PCPI_IX,144.29,GQ,M
2021-06-01,PCPI_IX,143.66,GQ,M
2021-07-01,PCPI_IX,145,GQ,M
2021-08-01,PCPI_IX,145.2,GQ,M
2021-09-01,PCPI_IX,145.8,GQ,M
2021-10-01,PCPI_IX,146.7,GQ,M
2021-11-01,PCPI_IX,147,GQ,M
2021-12-01,PCPI_IX,147.4,GQ,M
2022-01-01,PCPI_IX,148.1,GQ,M
2022-02-01,PCPI_IX,148.2,GQ,M
2022-03-01,PCPI_IX,148.8,GQ,M
2022-04-01,PCPI_IX,148.4,GQ,M
2022-05-01,PCPI_IX,151.7,GQ,M
2022-06-01,PCPI_IX,152.4,GQ,M
2022-07-01,PCPI_IX,153.1,GQ,M
2022-08-01,PCPI_IX,154,GQ,M
2022-09-01,PCPI_IX,154.2,GQ,M
2022-10-01,PCPI_IX,154.1,GQ,M
2022-11-01,PCPI_IX,154.2,GQ,M
2022-12-01,PCPI_IX,154.8,GQ,M
2023-01-01,PCPI_IX,154.7,GQ,M
2023-02-01,PCPI_IX,154.5,GQ,M
2023-03-01,PCPI_IX,155.1,GQ,M
2023-04-01,PCPI_IX,154.5,GQ,M
2023-05-01,PCPI_IX,154.4,GQ,M
2023-06-01,PCPI_IX,153.1,GQ,M
2023-07-01,PCPI_IX,155.5,GQ,M
2023-08-01,PCPI_IX,156.2,GQ,M
2023-09-01,PCPI_IX,156.9,GQ,M
2023-10-01,PCPI_IX,157.6,GQ,M
2023-11-01,PCPI_IX,158.1,GQ,M
2023-12-01,PCPI_IX,163.5,GQ,M
2015-01-01,PCPI_IX,77.7094756859246,SN,M
2015-02-01,PCPI_IX,77.5727701970323,SN,M
2015-03-01,PCPI_IX,77.1246799834406,SN,M
2015-04-01,PCPI_IX,77.1398694822065,SN,M
2015-05-01,PCPI_IX,77.3677119636937,SN,M
2015-06-01,PCPI_IX,77.5196069513519,SN,M
2015-07-01,PCPI_IX,78.430976877301,SN,M
2015-08-01,PCPI_IX,78.932230336573,SN,M
2015-09-01,PCPI_IX,80.018279498329,SN,M
2015-10-01,PCPI_IX,81.5524188736766,SN,M
2015-11-01,PCPI_IX,80.4663697119206,SN,M
2015-12-01,PCPI_IX,79.517026039057,SN,M
2016-01-01,PCPI_IX,78.8562828427439,SN,M
2016-02-01,PCPI_IX,78.6132508624908,SN,M
2016-03-01,PCPI_IX,78.1423764007504,SN,M
2016-04-01,PCPI_IX,77.6715019390101,SN,M
2016-05-01,PCPI_IX,77.3904962118425,SN,M
2016-06-01,PCPI_IX,77.9221286686461,SN,M
2016-07-01,PCPI_IX,78.6056561131079,SN,M
2016-08-01,PCPI_IX,79.8967635082024,SN,M
2016-09-01,PCPI_IX,81.01319166749,SN,M
2016-10-01,PCPI_IX,81.3321711415722,SN,M
2016-11-01,PCPI_IX,80.6182646995788,SN,M
2016-12-01,PCPI_IX,81.1878709032969,SN,M
2017-01-01,PCPI_IX,80.2765009773479,SN,M
2017-02-01,PCPI_IX,80.2005534835188,SN,M
2017-03-01,PCPI_IX,80.0486584958606,SN,M
2017-04-01,PCPI_IX,79.2815888081868,SN,M
2017-05-01,PCPI_IX,78.787930098297693,SN,M
2017-06-01,PCPI_IX,78.9853935822533,SN,M
2017-07-01,PCPI_IX,80.1625797366042,SN,M
2017-08-01,PCPI_IX,81.4460923823159,SN,M
2017-09-01,PCPI_IX,81.4916608786133,SN,M
2017-10-01,PCPI_IX,81.6663401144202,SN,M
2017-11-01,PCPI_IX,80.7853491860028,SN,M
2017-12-01,PCPI_IX,80.6562384464933,SN,M
2018-01-01,PCPI_IX,80.5878857020471,SN,M
2018-02-01,PCPI_IX,81.4157133847842,SN,M
2018-03-01,PCPI_IX,80.1246059896897,SN,M
2018-04-01,PCPI_IX,80.1246059896897,SN,M
2018-05-01,PCPI_IX,79.1372885699115,SN,M
2018-06-01,PCPI_IX,78.3018661377915,SN,M
2018-07-01,PCPI_IX,79.8967635082024,SN,M
2018-08-01,PCPI_IX,81.7195033601006,SN,M
2018-09-01,PCPI_IX,82.2587305662871,SN,M
2018-10-01,PCPI_IX,81.7346928588664,SN,M
2018-11-01,PCPI_IX,81.2030604020628,SN,M
2018-12-01,PCPI_IX,81.7270981094835,SN,M
2019-01-01,PCPI_IX,81.0815444119362,SN,M
2019-02-01,PCPI_IX,81.3397658909551,SN,M
2019-03-01,PCPI_IX,80.8233229329173,SN,M
2019-04-01,PCPI_IX,81.0193057722309,SN,M
2019-05-01,PCPI_IX,81.0506630265211,SN,M
2019-06-01,PCPI_IX,81.3877535101404,SN,M
2019-07-01,PCPI_IX,81.5994149765991,SN,M
2019-08-01,PCPI_IX,83.1594134720359,SN,M
2019-09-01,PCPI_IX,83.5034178617785,SN,M
2019-10-01,PCPI_IX,83.8234212836583,SN,M
2019-11-01,PCPI_IX,83.5458134732059,SN,M
2019-12-01,PCPI_IX,82.9399375975039,SN,M
2020-01-01,PCPI_IX,83.0183307332293,SN,M
2020-02-01,PCPI_IX,82.783151326053,SN,M
2020-03-01,PCPI_IX,82.8615444617785,SN,M
2020-04-01,PCPI_IX,83.7238689547582,SN,M
2020-05-01,PCPI_IX,83.1751170046802,SN,M
2020-06-01,PCPI_IX,83.0183307332293,SN,M
2020-07-01,PCPI_IX,83.8022620904836,SN,M
2020-08-01,PCPI_IX,85.6053042121685,SN,M
2020-09-01,PCPI_IX,85.8404836193448,SN,M
2020-10-01,PCPI_IX,85.9972698907956,SN,M
2020-11-01,PCPI_IX,85.5269110764431,SN,M
2020-12-01,PCPI_IX,84.9781591263651,SN,M
2021-01-01,PCPI_IX,83.8022620904836,SN,M
2021-02-01,PCPI_IX,84.1942277691108,SN,M
2021-03-01,PCPI_IX,83.8022620904836,SN,M
2021-04-01,PCPI_IX,83.9590483619345,SN,M
2021-05-01,PCPI_IX,84.2726209048362,SN,M
2021-06-01,PCPI_IX,84.6645865834633,SN,M
2021-07-01,PCPI_IX,86.3108424336973,SN,M
2021-08-01,PCPI_IX,87.8787051482059,SN,M
2021-09-01,PCPI_IX,88.4274570982839,SN,M
2021-10-01,PCPI_IX,88.7410296411856,SN,M
2021-11-01,PCPI_IX,88.1138845553822,SN,M
2021-12-01,PCPI_IX,88.1922776911076,SN,M
2022-01-01,PCPI_IX,88.4091247925809,SN,M
2022-02-01,PCPI_IX,89.6718491167158,SN,M
2022-03-01,PCPI_IX,88.9905961333234,SN,M
